kebele,year,seasonal_rainfall_total,onset_date,cessation_date,rainy_days_count,dry_spell_days,data_quality_flag,onset_delay_days,onset_threshold,rainy_day_threshold,dry_spell_threshold,rainfall_std_dev,rainfall_skewness,mean_temp_season,max_temp_avg,min_temp_avg,gdd_total,gdd_base_temp,heatwave_days,heatwave_threshold,mean_soil_moisture,dry_soil_days,dry_threshold,soil_moisture_std,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg,crop_Banana,crop_Bean,"crop_Bean, broad",crop_Carrot,crop_Chick-pea,"crop_Chilli, dry",crop_Coffee,"crop_Corn, sweet",crop_Enset,crop_Garlic,crop_Lentil,crop_Mandarin,crop_Mango,"crop_Mustard, Ethiopian",crop_Oil flax,crop_Onion,"crop_Pea, dry",crop_Rice,crop_Safflower,crop_Sesame,crop_Sorghum,crop_Soybean,crop_Sweet potato,crop_Teff,crop_Tomato,"crop_Wheat, Emmer","crop_Wheat, bread","crop_Wheat, durum"
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,-0.3649808910788142,1.0,1,-0.3642660858103949,-0.7902938129137598,OK,0.0,0.0,11.69825267791748,11.69825267791748,-0.6396940700845133,-0.3859758683160095,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.158099521000544,0.505475681646049,0.6728368459917277,0.0161,0.0337,0.26079121820958306,0.3525504219852895,-0.058493400475491314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.3874662449759197,1.0,1,0.599196450491613,0.4054007117980153,OK,14.0,17.815695136785507,9.764602661132812,9.764602661132812,0.6250907597364793,-1.9699515574962536,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.4138416407476726,0.4374468000504924,-0.01375275274953615,0.0065,0.0193,-0.43615745889360885,0.3422462225448119,1.1064095177632376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.3874662449759197,1.0,1,0.599196450491613,0.4054007117980153,OK,14.0,17.815695136785507,9.764602661132812,9.764602661132812,0.6250907597364793,-1.9699515574962536,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.158099521000544,0.505475681646049,0.6728368459917277,0.0161,0.0337,0.26079121820958306,0.3525504219852895,-0.058493400475491314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,-2.0922306370147195,1.0,1,-1.434780015034848,-1.2569063103622573,OK,15.0,4.3325968235731125,7.045391082763672,7.045391082763672,-0.6396940700845133,-0.3859758683160095,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.059154738670135,0.4566616952789701,0.05118706634902764,0.0081,0.0321,-0.6514481233809678,0.342342686190356,1.1983877460339594,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,-2.0922306370147195,1.0,1,-1.434780015034848,-1.2569063103622573,OK,15.0,4.3325968235731125,7.045391082763672,7.045391082763672,-0.6396940700845133,-0.3859758683160095,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.059154738670135,0.4566616952789701,1.1099881695645815,0.0145,0.0193,-1.944516166411901,0.4092451085584448,1.056310919745759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,-2.7649165875324337,1.0,1,-2.5052939442593014,-1.402722715814913,OK,0.0,2.8277079017134383,8.165520668029785,8.165520668029785,0.6250907597364793,-1.9699515574962536,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.059154738670135,0.4566616952789701,0.05118706634902764,0.0081,0.0321,-0.6514481233809678,0.342342686190356,1.1983877460339594,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,-2.7649165875324337,1.0,1,-2.5052939442593014,-1.402722715814913,OK,0.0,2.8277079017134383,8.165520668029785,8.165520668029785,0.6250907597364793,-1.9699515574962536,-0.0006354980347329931,21.988573949673896,11.110119818581573,-0.3381460613677841,16.342993927001977,-0.36395157857944815,24.896907043457055,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.059154738670135,0.4566616952789701,1.1099881695645815,0.0145,0.0193,-1.944516166411901,0.4092451085584448,1.056310919745759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.025845158515559182,1.0,1,-0.15016329996550426,-0.7611305318232287,OK,0.0,4.474558211565018,11.61958409309387,11.61958409309387,-0.7755784470205475,-0.5066071522842803,0.31298867919628215,22.216601599268188,11.33081970214846,0.10902145445095822,15.38010406494143,-0.36395157857944815,24.87629852294924,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.372024991193195,0.4938864307535646,0.0312798214693301,0.0081,0.0321,-0.4232523992549954,0.3201011201629329,2.0703998121584566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.025845158515559182,1.0,1,-0.15016329996550426,-0.7611305318232287,OK,0.0,4.474558211565018,11.61958409309387,11.61958409309387,-0.7755784470205475,-0.5066071522842803,0.31298867919628215,22.216601599268188,11.33081970214846,0.10902145445095822,15.38010406494143,-0.36395157857944815,24.87629852294924,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.2430222218769524,0.5813803946028518,0.516329668371624,0.0145,0.0321,0.4538045129901696,0.3322713136456213,0.01399749810828681,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.025845158515559182,1.0,1,-0.15016329996550426,-0.7611305318232287,OK,0.0,4.474558211565018,11.61958409309387,11.61958409309387,-0.7755784470205475,-0.5066071522842803,-1.1954927080053008,21.32157814719462,10.06831207275393,-0.6664693156256886,16.282754516601585,0.17401218448525424,23.84240875244143,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.372024991193195,0.4938864307535646,0.0312798214693301,0.0081,0.0321,-0.4232523992549954,0.3201011201629329,2.0703998121584566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.025845158515559182,1.0,1,-0.15016329996550426,-0.7611305318232287,OK,0.0,4.474558211565018,11.61958409309387,11.61958409309387,-0.7755784470205475,-0.5066071522842803,-1.1954927080053008,21.32157814719462,10.06831207275393,-0.6664693156256886,16.282754516601585,0.17401218448525424,23.84240875244143,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.2430222218769524,0.5813803946028518,0.516329668371624,0.0145,0.0321,0.4538045129901696,0.3322713136456213,0.01399749810828681,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4727075542490044,1.0,1,0.4921450575691676,1.0469928957896995,OK,15.0,13.051799099445343,10.779107437133788,10.779107437133788,0.49704355045789733,-2.018628366780149,0.31298867919628215,22.216601599268188,11.33081970214846,0.10902145445095822,15.38010406494143,-0.36395157857944815,24.87629852294924,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.372024991193195,0.4938864307535646,0.0312798214693301,0.0081,0.0321,-0.4232523992549954,0.3201011201629329,2.0703998121584566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4727075542490044,1.0,1,0.4921450575691676,1.0469928957896995,OK,15.0,13.051799099445343,10.779107437133788,10.779107437133788,0.49704355045789733,-2.018628366780149,0.31298867919628215,22.216601599268188,11.33081970214846,0.10902145445095822,15.38010406494143,-0.36395157857944815,24.87629852294924,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.2430222218769524,0.5813803946028518,0.516329668371624,0.0145,0.0321,0.4538045129901696,0.3322713136456213,0.01399749810828681,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4727075542490044,1.0,1,0.4921450575691676,1.0469928957896995,OK,15.0,13.051799099445343,10.779107437133788,10.779107437133788,0.49704355045789733,-2.018628366780149,-1.1954927080053008,21.32157814719462,10.06831207275393,-0.6664693156256886,16.282754516601585,0.17401218448525424,23.84240875244143,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-0.372024991193195,0.4938864307535646,0.0312798214693301,0.0081,0.0321,-0.4232523992549954,0.3201011201629329,2.0703998121584566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4727075542490044,1.0,1,0.4921450575691676,1.0469928957896995,OK,15.0,13.051799099445343,10.779107437133788,10.779107437133788,0.49704355045789733,-2.018628366780149,-1.1954927080053008,21.32157814719462,10.06831207275393,-0.6664693156256886,16.282754516601585,0.17401218448525424,23.84240875244143,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.2430222218769524,0.5813803946028518,0.516329668371624,0.0145,0.0321,0.4538045129901696,0.3322713136456213,0.01399749810828681,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,-0.736050632563711,1.0,1,-0.6854202645777309,-0.7611305318232287,OK,0.0,2.3664889955520625,8.746385068893431,8.746385068893431,-0.7755784470205475,-0.5066071522842803,0.652258879852218,23.183632687488256,10.84903557099494,-0.26012358918340267,16.53724822998049,-0.36395157857944815,26.969361877441436,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.245010995966037,0.4465930728105908,-1.6926098320591687,0.0049,0.0321,-0.917270322393276,0.2349728487780042,-0.37299784143147474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,-0.736050632563711,1.0,1,-0.6854202645777309,-0.7611305318232287,OK,0.0,2.3664889955520625,8.746385068893431,8.746385068893431,-0.7755784470205475,-0.5066071522842803,0.652258879852218,23.183632687488256,10.84903557099494,-0.26012358918340267,16.53724822998049,-0.36395157857944815,26.969361877441436,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.5129287636979312,0.5960023778004075,1.2305066952848043,0.0161,0.0337,0.7142845644477959,0.3534730122199593,2.1231330736079745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,-0.736050632563711,1.0,1,-0.6854202645777309,-0.7611305318232287,OK,0.0,2.3664889955520625,8.746385068893431,8.746385068893431,-0.7755784470205475,-0.5066071522842803,-2.0352738769468828,20.8644807295366,9.324298234419413,-0.6475184301611294,15.806416320800803,0.17401218448525424,23.860285949707052,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.245010995966037,0.4465930728105908,-1.6926098320591687,0.0049,0.0321,-0.917270322393276,0.2349728487780042,-0.37299784143147474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,-0.736050632563711,1.0,1,-0.6854202645777309,-0.7611305318232287,OK,0.0,2.3664889955520625,8.746385068893431,8.746385068893431,-0.7755784470205475,-0.5066071522842803,-2.0352738769468828,20.8644807295366,9.324298234419413,-0.6475184301611294,15.806416320800803,0.17401218448525424,23.860285949707052,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.5129287636979312,0.5960023778004075,1.2305066952848043,0.0161,0.0337,0.7142845644477959,0.3534730122199593,2.1231330736079745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.530282019557361,1.0,1,0.4921450575691676,0.8136866470654507,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,0.49704355045789733,-2.018628366780149,0.652258879852218,23.183632687488256,10.84903557099494,-0.26012358918340267,16.53724822998049,-0.36395157857944815,26.969361877441436,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.245010995966037,0.4465930728105908,-1.6926098320591687,0.0049,0.0321,-0.917270322393276,0.2349728487780042,-0.37299784143147474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.530282019557361,1.0,1,0.4921450575691676,0.8136866470654507,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,0.49704355045789733,-2.018628366780149,0.652258879852218,23.183632687488256,10.84903557099494,-0.26012358918340267,16.53724822998049,-0.36395157857944815,26.969361877441436,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.5129287636979312,0.5960023778004075,1.2305066952848043,0.0161,0.0337,0.7142845644477959,0.3534730122199593,2.1231330736079745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.530282019557361,1.0,1,0.4921450575691676,0.8136866470654507,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,0.49704355045789733,-2.018628366780149,-2.0352738769468828,20.8644807295366,9.324298234419413,-0.6475184301611294,15.806416320800803,0.17401218448525424,23.860285949707052,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.245010995966037,0.4465930728105908,-1.6926098320591687,0.0049,0.0321,-0.917270322393276,0.2349728487780042,-0.37299784143147474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.530282019557361,1.0,1,0.4921450575691676,0.8136866470654507,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,0.49704355045789733,-2.018628366780149,-2.0352738769468828,20.8644807295366,9.324298234419413,-0.6475184301611294,15.806416320800803,0.17401218448525424,23.860285949707052,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,1.5129287636979312,0.5960023778004075,1.2305066952848043,0.0161,0.0337,0.7142845644477959,0.3534730122199593,2.1231330736079745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.9514140903274224,1.0,1,-0.3642660858103949,-0.6444774074611043,OK,0.0,0.0,9.006713345050812,9.006713345050812,-0.7755784470205475,-0.5066071522842803,0.5465005551553328,22.850505458808964,11.030900162565516,0.0036066928800051394,15.783639526367212,-0.36395157857944815,26.43829345703127,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.2322119093909414,0.4472864536659879,-2.3352660007032515,0.0049,0.0321,-1.10143736874437,0.2009918711812627,-1.2838824629128969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.9514140903274224,1.0,1,-0.3642660858103949,-0.6444774074611043,OK,0.0,0.0,9.006713345050812,9.006713345050812,-0.7755784470205475,-0.5066071522842803,0.5465005551553328,22.850505458808964,11.030900162565516,0.0036066928800051394,15.783639526367212,-0.36395157857944815,26.43829345703127,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9922257746009859,0.5677936863543791,0.656898321440168,0.0177,0.0337,0.25539322883503535,0.3098901751527496,0.4291303514687231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.9514140903274224,1.0,1,-0.3642660858103949,-0.6444774074611043,OK,0.0,0.0,9.006713345050812,9.006713345050812,-0.7755784470205475,-0.5066071522842803,-0.9750904283457908,21.370906066894552,10.334218250621472,-0.2468516045793892,15.41930847167971,0.17401218448525424,24.882373046875024,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.2322119093909414,0.4472864536659879,-2.3352660007032515,0.0049,0.0321,-1.10143736874437,0.2009918711812627,-1.2838824629128969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.9514140903274224,1.0,1,-0.3642660858103949,-0.6444774074611043,OK,0.0,0.0,9.006713345050812,9.006713345050812,-0.7755784470205475,-0.5066071522842803,-0.9750904283457908,21.370906066894552,10.334218250621472,-0.2468516045793892,15.41930847167971,0.17401218448525424,24.882373046875024,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9922257746009859,0.5677936863543791,0.656898321440168,0.0177,0.0337,0.25539322883503535,0.3098901751527496,0.4291303514687231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.05119764835644683,1.0,1,0.278042271724277,0.9303397714275751,OK,0.0,0.0,9.39695803642273,9.39695803642273,0.49704355045789733,-2.018628366780149,0.5465005551553328,22.850505458808964,11.030900162565516,0.0036066928800051394,15.783639526367212,-0.36395157857944815,26.43829345703127,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.2322119093909414,0.4472864536659879,-2.3352660007032515,0.0049,0.0321,-1.10143736874437,0.2009918711812627,-1.2838824629128969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.05119764835644683,1.0,1,0.278042271724277,0.9303397714275751,OK,0.0,0.0,9.39695803642273,9.39695803642273,0.49704355045789733,-2.018628366780149,0.5465005551553328,22.850505458808964,11.030900162565516,0.0036066928800051394,15.783639526367212,-0.36395157857944815,26.43829345703127,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9922257746009859,0.5677936863543791,0.656898321440168,0.0177,0.0337,0.25539322883503535,0.3098901751527496,0.4291303514687231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.05119764835644683,1.0,1,0.278042271724277,0.9303397714275751,OK,0.0,0.0,9.39695803642273,9.39695803642273,0.49704355045789733,-2.018628366780149,-0.9750904283457908,21.370906066894552,10.334218250621472,-0.2468516045793892,15.41930847167971,0.17401218448525424,24.882373046875024,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.2322119093909414,0.4472864536659879,-2.3352660007032515,0.0049,0.0321,-1.10143736874437,0.2009918711812627,-1.2838824629128969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,-0.05119764835644683,1.0,1,0.278042271724277,0.9303397714275751,OK,0.0,0.0,9.39695803642273,9.39695803642273,0.49704355045789733,-2.018628366780149,-0.9750904283457908,21.370906066894552,10.334218250621472,-0.2468516045793892,15.41930847167971,0.17401218448525424,24.882373046875024,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9922257746009859,0.5677936863543791,0.656898321440168,0.0177,0.0337,0.25539322883503535,0.3098901751527496,0.4291303514687231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,-0.6391898401023528,1.0,1,0.06393948587938636,-1.0236000616380085,OK,0.0,0.0,9.721081886291504,9.721081886291504,-0.7755784470205475,-0.5066071522842803,0.6881694036188691,22.89469041939244,11.189339474597633,-0.28975952898668217,16.565441894531272,-0.36395157857944815,26.40425262451174,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.421722132706612,0.4370198803462323,-0.9609815522736197,0.0081,0.0321,-0.7076063902795872,0.2796830269857436,0.6639936031595554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,-0.6391898401023528,1.0,1,0.06393948587938636,-1.0236000616380085,OK,0.0,0.0,9.721081886291504,9.721081886291504,-0.7755784470205475,-0.5066071522842803,0.6881694036188691,22.89469041939244,11.189339474597633,-0.28975952898668217,16.565441894531272,-0.36395157857944815,26.40425262451174,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9939610010357968,0.5678876909368638,0.8510750250023414,0.0145,0.0337,0.5758953734274529,0.3031308167006111,1.0025805997725241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,-0.6391898401023528,1.0,1,0.06393948587938636,-1.0236000616380085,OK,0.0,0.0,9.721081886291504,9.721081886291504,-0.7755784470205475,-0.5066071522842803,-1.8185166324583621,21.103587063876088,9.395212624289796,-0.6043137271741063,15.676727294921898,0.17401218448525424,23.945016479492203,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.421722132706612,0.4370198803462323,-0.9609815522736197,0.0081,0.0321,-0.7076063902795872,0.2796830269857436,0.6639936031595554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,-0.6391898401023528,1.0,1,0.06393948587938636,-1.0236000616380085,OK,0.0,0.0,9.721081886291504,9.721081886291504,-0.7755784470205475,-0.5066071522842803,-1.8185166324583621,21.103587063876088,9.395212624289796,-0.6043137271741063,15.676727294921898,0.17401218448525424,23.945016479492203,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9939610010357968,0.5678876909368638,0.8510750250023414,0.0145,0.0337,0.5758953734274529,0.3031308167006111,1.0025805997725241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.1951919962906504,1.0,1,0.4921450575691676,0.5220538361601397,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,0.49704355045789733,-2.018628366780149,0.6881694036188691,22.89469041939244,11.189339474597633,-0.28975952898668217,16.565441894531272,-0.36395157857944815,26.40425262451174,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.421722132706612,0.4370198803462323,-0.9609815522736197,0.0081,0.0321,-0.7076063902795872,0.2796830269857436,0.6639936031595554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.1951919962906504,1.0,1,0.4921450575691676,0.5220538361601397,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,0.49704355045789733,-2.018628366780149,0.6881694036188691,22.89469041939244,11.189339474597633,-0.28975952898668217,16.565441894531272,-0.36395157857944815,26.40425262451174,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9939610010357968,0.5678876909368638,0.8510750250023414,0.0145,0.0337,0.5758953734274529,0.3031308167006111,1.0025805997725241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.1951919962906504,1.0,1,0.4921450575691676,0.5220538361601397,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,0.49704355045789733,-2.018628366780149,-1.8185166324583621,21.103587063876088,9.395212624289796,-0.6043137271741063,15.676727294921898,0.17401218448525424,23.945016479492203,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,-1.421722132706612,0.4370198803462323,-0.9609815522736197,0.0081,0.0321,-0.7076063902795872,0.2796830269857436,0.6639936031595554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.1951919962906504,1.0,1,0.4921450575691676,0.5220538361601397,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,0.49704355045789733,-2.018628366780149,-1.8185166324583621,21.103587063876088,9.395212624289796,-0.6043137271741063,15.676727294921898,0.17401218448525424,23.945016479492203,-0.028379626377227622,-0.2798733006280835,2.9011262893676752,-0.2221283205686234,0.9939610010357968,0.5678876909368638,0.8510750250023414,0.0145,0.0337,0.5758953734274529,0.3031308167006111,1.0025805997725241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
