crop,region,kebele,year,seasonal_rainfall_total,onset_date,cessation_date,rainy_days_count,dry_spell_days,data_quality_flag,onset_delay_days,onset_threshold,rainy_day_threshold,dry_spell_threshold,rainfall_std_dev,rainfall_skewness
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,900.1638734340668,69.0,256,28,54,OK,5.0,4.925473690032959,12.00832748413086,12.00832748413086,235.05416470798176,-1.7413358151532288
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,1170.6778926849365,69.0,268,40,30,OK,5.0,20.808027267456055,10.822921752929688,10.822921752929688,235.05416470798176,-1.7413358151532288
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,989.9637080427783,65.0,254,40,37,OK,0.0,14.012022733688353,11.133037567138672,11.133037567138672,235.05416470798176,-1.7413358151532288
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,223.45369129764003,67.0,180,13,32,OK,3.0,6.498311281204224,7.6599037647247314,7.6599037647247314,235.05416470798176,-1.7413358151532288
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,1098.1752639961244,64.0,262,40,38,OK,0.0,2.4058829867839817,11.61958409309387,11.61958409309387,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,1000.722895345688,64.0,270,36,40,OK,0.0,2.3664889955520625,11.4976637840271,11.4976637840271,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,876.2917011094094,65.0,267,36,42,OK,0.0,0.0,9.2996768283844,9.2996768283844,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,911.6612886857986,75.0,259,41,15,OK,11.0,12.033504037857057,9.818981904983522,9.818981904983522,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,648.0711264872551,71.0,269,28,27,OK,7.0,1.5257783031463623,9.476233491897585,9.476233491897585,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,663.2947306632996,64.0,252,28,35,OK,0.0,8.24290982246399,9.916613674163818,9.916613674163818,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,999.3051576566697,65.0,269,31,30,OK,0.0,0.0,12.886554355621335,12.886554355621335,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,1028.40385951519,82.0,262,40,32,OK,18.0,0.2085240817070016,10.838378448486328,10.838378448486328,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,924.1396775388719,64.0,249,44,33,OK,0.0,0.0,9.3601309299469,9.3601309299469,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,1038.1941697736272,64.0,271,42,27,OK,0.0,0.0,10.978245668411255,10.978245668411255,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,1075.8412346942723,74.0,248,47,24,OK,9.0,15.913817811012269,10.051198139190674,10.051198139190674,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,888.3080035638809,64.0,266,32,29,OK,0.0,0.0,13.14635537624359,13.14635537624359,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,857.4013631629945,69.0,256,35,49,OK,5.0,4.912719573974609,9.445868443250657,9.445868443250657,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,1112.0518025422098,69.0,268,49,20,OK,5.0,22.9785434782505,8.609398460388183,8.609398460388183,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,954.7208863587606,65.0,254,47,37,OK,0.0,14.61547228574753,9.036173899173738,9.036173899173738,223.43738882423312,-1.7959820143224319
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,226.96955038763204,68.0,180,14,25,OK,4.0,3.548475581407547,3.4164763379096987,3.4164763379096987,223.43738882423312,-1.7959820143224319
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,1084.134593963623,71.0,256,33,31,OK,0.0,0.0,13.056550979614258,13.056550979614258,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,999.5817227363586,71.0,252,31,39,OK,0.0,0.0,13.256091594696045,13.256091594696045,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,860.4330987930298,88.0,257,30,43,OK,16.0,11.85141944885254,12.033307075500488,12.033307075500488,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,917.9290001392365,75.0,259,36,27,OK,4.0,13.922522187232971,11.205731391906738,11.205731391906738,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,643.3690097332001,71.0,255,23,43,OK,0.0,5.073522090911865,11.70403003692627,11.70403003692627,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,651.388801574707,71.0,234,23,36,OK,0.0,1.6481692790985107,11.122663021087646,11.122663021087646,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,1001.3121294975281,72.0,261,27,33,OK,0.0,0.0,15.057076930999756,15.057076930999756,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,1017.1292836666107,71.0,260,34,32,OK,0.0,0.0,11.69819450378418,11.69819450378418,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,920.7693958282471,71.0,249,37,26,OK,0.0,0.0,10.632092475891112,10.632092475891112,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,976.395936217159,71.0,260,32,43,OK,0.0,0.0,14.078224182128906,14.078224182128906,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,1058.950348213315,74.0,248,39,27,OK,2.0,13.703310012817383,11.626548767089844,11.626548767089844,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,884.1201267242432,71.0,247,26,29,OK,0.0,0.0,14.94689130783081,14.94689130783081,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,869.2365748882294,71.0,256,26,47,OK,0.0,1.2313684225082397,12.119389533996582,12.119389533996582,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,1122.8826742172241,71.0,259,40,30,OK,0.0,18.292492985725403,10.378127098083496,10.378127098083496,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,960.1126261946338,83.0,254,40,37,OK,11.0,23.39650535583496,11.123465538024902,11.123465538024902,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,208.22485523806972,71.0,180,12,32,OK,0.0,0.0,7.6599037647247314,7.6599037647247314,224.914380099165,-1.8509034355543394
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,1068.7236465883257,71.0,256,39,31,OK,0.0,0.0,11.61958409309387,11.61958409309387,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,965.1292326927188,71.0,252,34,40,OK,0.0,0.0,11.583400659561157,11.583400659561157,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,849.742805058956,88.0,257,37,42,OK,16.0,9.421318937540054,9.278562211990357,9.278562211990357,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,911.6612886857986,75.0,259,41,15,OK,4.0,17.32386242032051,9.818981904983522,9.818981904983522,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,625.9205964970589,71.0,255,27,27,OK,0.0,1.5257783031463623,9.397901239395143,9.397901239395143,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,650.3054407691956,71.0,252,27,35,OK,0.0,1.906042674779892,9.916613674163818,9.916613674163818,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,943.3712288045883,72.0,261,29,24,OK,0.0,0.0,13.356563777923583,13.356563777923583,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,990.9680248594284,82.0,259,40,32,OK,11.0,0.2085240817070016,10.524229979515077,10.524229979515077,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,924.1396775388719,74.0,249,44,26,OK,3.0,0.1315120267868042,9.3601309299469,9.3601309299469,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,943.0632342715749,71.0,260,38,27,OK,0.0,0.0,10.592152509689331,10.592152509689331,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,1030.027626181394,74.0,257,44,24,OK,2.0,15.913817811012269,10.51956458568573,10.51956458568573,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,857.4120596075059,71.0,247,30,29,OK,0.0,0.0,14.038580188751222,14.038580188751222,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,826.9434737634659,71.0,256,32,86,OK,0.0,1.2281798934936523,10.281507596969606,10.281507596969606,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,1059.1043700766563,72.0,259,46,20,OK,1.0,22.263107573986048,8.684677085876466,8.684677085876466,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,924.723431410335,83.0,254,45,37,OK,11.0,21.835412063598632,8.955460634231567,8.955460634231567,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,221.18378654218833,83.0,180,13,18,OK,12.0,0.573560290336609,4.101297388076782,4.101297388076782,211.83870222737391,-1.881193047682311
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,657.9729852676392,193.0,262,19,102,OK,0.0,43.03422164916992,12.31556797027588,12.31556797027588,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,659.4049892425537,,270,20,94,OK,,37.03923416137695,13.060388565063477,13.060388565063477,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,572.1430406570435,196.0,257,18,108,OK,2.0,44.57151174545288,12.033307075500488,12.033307075500488,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,535.6035408973694,235.0,280,18,84,OK,42.0,29.79088068008423,12.657599449157715,12.657599449157715,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,423.7897744178772,200.0,269,15,95,OK,7.0,29.64981424808502,11.70403003692627,11.70403003692627,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,383.884889125824,198.0,234,10,130,OK,5.0,28.32507610321045,12.047327041625977,12.047327041625977,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,506.78994488716125,194.0,269,15,96,OK,0.0,35.65413188934326,15.022137641906738,15.022137641906738,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,654.5970644950867,,262,23,102,OK,,33.511146783828735,11.494425773620604,11.494425773620604,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,499.5326328137744,,249,20,115,OK,,32.730831146240234,10.299379348754885,10.299379348754885,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,738.0685844123363,,274,22,90,OK,,33.068756103515625,14.078224182128906,14.078224182128906,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,618.1384620666504,198.0,264,20,101,OK,4.0,28.222649335861206,13.157712936401367,13.157712936401367,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,562.1400790214539,193.0,266,17,98,OK,0.0,29.43101704120636,13.857062816619873,13.857062816619873,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,616.356014251709,199.0,256,16,88,OK,6.0,27.211599349975582,16.430356979370117,16.430356979370117,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,569.0811851024628,,268,16,96,OK,,32.186413288116455,15.207011222839355,15.207011222839355,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,573.8641529083252,194.0,285,25,80,OK,0.0,26.522991180419922,8.246432304382324,8.246432304382324,93.27940111416846,-0.34407538885894257
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,649.1334673118591,193.0,262,24,102,OK,0.0,39.22205426931381,10.779107437133788,10.779107437133788,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,638.5637643623352,199.0,270,23,94,OK,6.0,34.28681449651718,10.616028537750244,10.616028537750244,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,550.5076764631272,196.0,257,22,98,OK,2.0,40.07559936523438,9.39695803642273,9.39695803642273,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,526.8081166744232,278.0,280,21,84,OK,85.0,29.800132005214692,12.149421062469484,12.149421062469484,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,400.4839510965348,,269,20,95,OK,,26.436584701538084,8.758760685920716,8.758760685920716,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,384.68278328180315,,252,15,112,OK,,27.763014822006227,7.658879909515381,7.658879909515381,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,484.86388675212856,194.0,269,18,96,OK,0.0,36.87045050144196,8.67540002822876,8.67540002822876,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,645.9133668780327,,262,29,102,OK,,35.71953482866287,9.941888287067414,9.941888287067414,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,500.5432663825181,,249,23,115,OK,,33.59250243902207,9.077653694152833,9.077653694152833,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,719.4754586571828,,274,28,90,OK,,34.417979242801664,10.861106863021849,10.861106863021849,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,589.9759055924416,,263,24,102,OK,,24.92514084160328,10.549384970664978,10.549384970664978,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,562.0424056935311,194.0,276,23,88,OK,1.0,29.40520816445351,10.605097794532774,10.605097794532774,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,586.8689230394364,199.0,276,19,88,OK,6.0,22.89285118103028,13.468929634094238,13.468929634094238,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,542.923273923397,,268,20,96,OK,,30.298390064239502,10.664048511981964,10.664048511981964,90.70139353800116,-0.2691764771461115
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,553.0737651520968,194.0,285,27,80,OK,0.0,27.898909587860107,7.866914763450622,7.866914763450622,90.70139353800116,-0.2691764771461115
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,730.5129065513611,46.0,209,22,40,OK,0.0,7.62708044052124,13.630823135375977,13.630823135375977,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,572.6561753749847,46.0,211,19,39,OK,0.0,4.933358788490295,11.871256351470947,11.871256351470947,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,495.4013819694519,46.0,210,16,44,OK,0.0,0.0,11.48552703857422,11.48552703857422,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,558.5369875431061,46.0,211,23,31,OK,0.0,0.0,10.338690757751465,10.338690757751465,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,360.62461400032043,46.0,208,13,43,OK,0.0,0.0,10.556450843811035,10.556450843811035,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,412.7662830352783,46.0,211,16,40,OK,0.0,7.8844603300094604,10.838438034057615,10.838438034057615,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,786.7161207199097,54.0,210,21,38,OK,8.0,5.392064094543457,11.91317367553711,11.91317367553711,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,559.5019962787628,46.0,211,18,40,OK,0.0,0.0,11.94561004638672,11.94561004638672,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,632.9283833503723,49.0,210,27,33,OK,3.0,14.813068389892578,10.651468753814695,10.651468753814695,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,567.7892748974264,46.0,211,22,43,OK,0.0,0.0,12.915482521057127,12.915482521057127,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,645.1210063248873,54.0,212,28,29,OK,8.0,4.3618457317352295,10.577759742736816,10.577759742736816,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,529.9762554168701,46.0,197,13,65,OK,0.0,0.0,17.08660888671875,17.08660888671875,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,457.79197239875793,54.0,211,17,39,OK,8.0,3.973721504211426,7.704957962036133,7.704957962036133,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,780.4638957977295,111.0,205,32,30,OK,65.0,11.867351531982422,9.822603225708008,9.822603225708008,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,631.3704837557452,46.0,207,24,39,OK,0.0,0.0,11.69825267791748,11.69825267791748,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,233.4308603941099,61.0,180,14,23,OK,15.0,4.3325968235731125,7.045391082763672,7.045391082763672,148.4487985845716,-0.3859758683160095
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,721.4125702238083,46.0,209,26,40,OK,0.0,4.474558211565018,11.61958409309387,11.61958409309387,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,545.8800365781784,46.0,211,21,40,OK,0.0,2.3664889955520625,8.746385068893431,8.746385068893431,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,496.26262979030616,46.0,210,24,44,OK,0.0,0.0,9.006713345050812,9.006713345050812,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,568.1957134866715,46.0,211,28,31,OK,0.0,0.0,9.721081886291504,9.721081886291504,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,352.7984691405296,46.0,208,15,27,OK,0.0,0.0,8.758760685920716,8.758760685920716,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,416.10513574838643,46.0,208,20,35,OK,0.0,7.7534843909740445,8.412146873474121,8.412146873474121,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,745.7943961715698,54.0,210,22,38,OK,8.0,5.002448081970215,12.886554355621335,12.886554355621335,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,554.6065706157685,46.0,211,22,38,OK,0.0,0.0,9.802418055534364,9.802418055534364,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,640.3984806632997,49.0,210,32,33,OK,3.0,14.74773147583008,9.407750787734988,9.407750787734988,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,566.97734852748,46.0,211,27,27,OK,0.0,0.0,8.639299399852753,8.639299399852753,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,633.10590599373,47.0,212,32,29,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,503.11508689403536,46.0,165,17,35,OK,0.0,0.0,14.462219934463503,14.462219934463503,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,438.9167319393158,54.0,211,21,39,OK,8.0,3.541001200675965,6.524491581916809,6.524491581916809,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,745.1565886569024,111.0,208,38,20,OK,65.0,10.482874417304991,8.077857084274292,8.077857084274292,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,620.3499707271086,63.0,205,31,37,OK,17.0,2.73981826543808,9.302293596267702,9.302293596267702,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,232.76343807197728,56.0,180,16,18,OK,10.0,2.4145077013969423,2.7652298080921174,2.7652298080921174,141.73896349389608,-0.5066071522842803
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,836.9260263442993,158.0,262,25,102,OK,13.0,15.420307159423828,12.384605407714844,12.384605407714844,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,863.2748908996582,145.0,270,28,94,OK,0.0,16.084510803222656,13.256091594696045,13.256091594696045,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,716.0017499923706,146.0,257,25,108,OK,0.0,0.0,12.033307075500488,12.033307075500488,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,773.3699622154236,181.0,280,29,84,OK,36.0,15.66890573501587,11.189619064331056,11.189619064331056,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,527.2020695209503,150.0,269,21,95,OK,5.0,10.58957028388977,11.243422508239746,11.243422508239746,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,505.5898380279541,145.0,234,18,130,OK,0.0,11.314709186553953,11.467288494110107,11.467288494110107,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,680.9553158283234,164.0,269,22,96,OK,18.0,10.719044208526611,11.91317367553711,11.91317367553711,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,870.3562610149384,145.0,262,30,102,OK,0.0,0.0,11.69819450378418,11.69819450378418,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,777.8804693082202,146.0,249,32,115,OK,1.0,17.685706615447998,10.299379348754885,10.299379348754885,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,961.2586484849453,149.0,274,32,90,OK,4.0,18.309144973754883,12.67786979675293,12.67786979675293,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,859.4194346219301,156.0,264,33,101,OK,10.0,16.616757929325104,10.99033498764038,10.99033498764038,210.90261280989537,-1.9699515574962536
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,763.05330991745,163.0,266,22,98,OK,18.0,2.4982967376708984,14.19457721710205,14.19457721710205,210.90261280989537,-1.9699515574962536
